# 0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29
2.916231751441955566e-04,-3.714136779308319092e-03,-1.571360975503921509e-03,5.312934517860412598e-03,2.855621278285980225e-03,8.778572082519531250e-04,5.882494151592254639e-03,-4.162043333053588867e-04,5.482867360115051270e-03,-9.308025240898132324e-03,-1.069551706314086914e-02,1.163646578788757324e-03,-1.026249676942825317e-02,8.950956165790557861e-03,-1.753866672515869141e-04,-2.844205498695373535e-02,-2.485953271389007568e-02,1.669076830148696899e-02,5.657933652400970459e-03,1.165357977151870728e-02,-5.218595266342163086e-03,1.230946183204650879e-02,5.985066294670104980e-03,1.113238930702209473e-02,1.839637756347656250e-03,3.456294536590576172e-03,8.241400122642517090e-03,1.096256822347640991e-02,-2.479621767997741699e-02,-8.042007684707641602e-03
2.916231751441955566e-04,-4.850905388593673706e-04,-4.811469465494155884e-03,-1.126493513584136963e-02,-1.185595244169235229e-02,-1.536066830158233643e-02,-1.145573705434799194e-02,-6.532341241836547852e-03,-4.231050610542297363e-03,-2.096295356750488281e-03,-4.433527588844299316e-03,-4.030101001262664795e-03,-1.017175614833831787e-02,-7.427357137203216553e-03,-1.462130248546600342e-02,-5.422122776508331299e-03,-1.304440945386886597e-02,-4.076749086380004883e-03,-6.644770503044128418e-03,-6.341040134429931641e-03,-3.181070089340209961e-03,-5.666129291057586670e-03,-9.341493248939514160e-03,-7.142812013626098633e-03,-1.161344349384307861e-02,1.485645771026611328e-05,-9.567126631736755371e-03,-1.162023842334747314e-02,-6.785243749618530273e-03,-1.177743077278137207e-02
2.916231751441955566e-04,-9.304359555244445801e-04,3.434196114540100098e-03,5.186215043067932129e-03,1.533403992652893066e-03,-2.421438694000244141e-04,-2.741694450378417969e-03,1.765772700309753418e-03,-9.948909282684326172e-04,-4.100233316421508789e-03,2.068325877189636230e-03,6.828472018241882324e-03,1.657532900571823120e-02,9.876102209091186523e-03,7.187619805335998535e-03,-3.041669726371765137e-03,-4.301533102989196777e-03,-3.978282213211059570e-03,-4.170626401901245117e-03,-8.995473384857177734e-03,-2.757966518402099609e-03,-5.567878484725952148e-03,-5.733251571655273438e-03,4.370987415313720703e-03,4.706114530563354492e-03,5.075603723526000977e-03,3.096848726272583008e-03,7.430046796798706055e-03,7.864207029342651367e-03,1.416593790054321289e-03
2.916231751441955566e-04,1.815639436244964600e-03,6.414763629436492920e-04,-8.507594466209411621e-04,1.582052558660507202e-03,-4.469081759452819824e-04,-2.158362418413162231e-03,-3.136277198791503906e-03,-1.635193824768066406e-03,2.677008509635925293e-03,-1.515321433544158936e-03,7.346488535404205322e-03,-8.114501833915710449e-03,-1.042175292968750000e-02,-1.746787130832672119e-02,-6.867773830890655518e-03,-1.135841012001037598e-03,3.485381603240966797e-04,-5.237609148025512695e-03,7.258504629135131836e-04,3.764450550079345703e-03,1.321819424629211426e-02,7.189363241195678711e-03,7.405057549476623535e-03,-2.705588936805725098e-03,-5.891501903533935547e-03,-7.194638252258300781e-03,-1.581093668937683105e-02,-1.011568307876586914e-02,-7.292449474334716797e-03
2.916231751441955566e-04,-3.681913018226623535e-03,2.980474382638931274e-03,9.021311998367309570e-04,9.878046810626983643e-03,1.210495829582214355e-02,1.164466142654418945e-03,3.161855041980743408e-03,-8.922368288040161133e-04,-3.710329532623291016e-03,-3.480866551399230957e-03,1.614741981029510498e-03,3.263801336288452148e-03,6.543777883052825928e-03,6.630204617977142334e-03,7.335774600505828857e-03,3.786608576774597168e-04,-1.627296209335327148e-03,-3.504283726215362549e-03,-6.108283996582031250e-04,9.960174560546875000e-03,9.583674371242523193e-03,2.007271349430084229e-02,3.609851002693176270e-03,9.468197822570800781e-04,-1.407650113105773926e-02,-1.169337332248687744e-02,-1.192785799503326416e-02,-2.188086509704589844e-04,5.458958446979522705e-03
2.916231751441955566e-04,-3.530936315655708313e-03,-7.749833166599273682e-03,-5.663983523845672607e-03,-2.191871404647827148e-03,-3.634393215179443359e-05,-1.112416386604309082e-03,-4.320174455642700195e-03,-8.496016263961791992e-03,-1.756459474563598633e-03,-4.365503787994384766e-03,2.631500363349914551e-03,2.658307552337646484e-03,-3.908723592758178711e-03,3.647491335868835449e-03,3.249809145927429199e-03,-1.281544566154479980e-03,-1.836538314819335938e-03,1.358228921890258789e-02,1.053923368453979492e-02,-3.545656800270080566e-03,-4.353269934654235840e-03,6.893455982208251953e-03,1.003296673297882080e-02,1.211930811405181885e-02,6.079435348510742188e-03,9.458333253860473633e-03,2.976864576339721680e-03,3.977864980697631836e-04,1.918241381645202637e-03
2.916231751441955566e-04,2.634529024362564087e-03,-5.315616726875305176e-05,-7.823340594768524170e-03,4.473395645618438721e-03,2.433590590953826904e-03,3.143690526485443115e-03,4.572004079818725586e-03,9.075701236724853516e-03,6.715774536132812500e-03,9.561598300933837891e-03,8.775323629379272461e-03,9.096413850784301758e-03,4.712849855422973633e-03,4.314705729484558105e-03,1.139774918556213379e-02,-7.196784019470214844e-03,-2.880185842514038086e-03,3.150284290313720703e-03,-1.744306087493896484e-02,-1.290836930274963379e-02,-2.035108208656311035e-02,-1.390996575355529785e-02,-2.692028880119323730e-03,-9.724557399749755859e-03,-2.828747034072875977e-03,-1.153286546468734741e-02,-5.837276577949523926e-03,-7.935389876365661621e-03,-9.934559464454650879e-03
2.916231751441955566e-04,1.412354409694671631e-03,1.604204997420310974e-02,-1.397119462490081787e-02,-1.297725737094879150e-02,-5.490168929100036621e-03,-7.127836346626281738e-03,1.423493027687072754e-03,2.860873937606811523e-04,8.615508675575256348e-03,4.960402846336364746e-03,3.107458353042602539e-03,-7.563203573226928711e-03,-1.230444759130477905e-02,-1.449021697044372559e-02,-4.515819251537322998e-03,-5.478248000144958496e-03,-1.007830351591110229e-02,-1.420387625694274902e-02,-1.829429715871810913e-02,-2.145294100046157837e-02,-2.906266599893569946e-02,-1.763978600502014160e-02,-2.929216623306274414e-02,-2.788975834846496582e-02,-1.949679851531982422e-02,-1.001180708408355713e-02,-7.201150059700012207e-03,-2.293814718723297119e-02,-1.736369729042053223e-02
2.916231751441955566e-04,-1.646671444177627563e-03,2.412535250186920166e-03,8.613385260105133057e-03,5.003046244382858276e-03,3.305904567241668701e-03,-1.411639153957366943e-03,3.205478191375732422e-03,2.588205039501190186e-03,1.681208610534667969e-03,5.722254514694213867e-03,4.543080925941467285e-03,6.229817867279052734e-03,1.057212054729461670e-02,1.120429486036300659e-02,1.117005199193954468e-02,3.405712544918060303e-03,9.209670126438140869e-03,2.898633480072021484e-03,1.529532670974731445e-02,1.511283218860626221e-02,1.500804722309112549e-02,4.578948020935058594e-03,3.389105200767517090e-03,-1.310437917709350586e-03,-4.831746220588684082e-03,-2.808079123497009277e-03,3.999769687652587891e-04,-2.970620989799499512e-03,5.965694785118103027e-03
2.916231751441955566e-04,-6.340622901916503906e-03,-2.811301499605178833e-03,-1.362904906272888184e-03,-5.184836685657501221e-03,-5.188338458538055420e-03,-9.564563632011413574e-03,-4.756048321723937988e-03,-8.910939097404479980e-03,-1.622065901756286621e-02,-2.926084399223327637e-02,-1.746805012226104736e-02,-2.425041794776916504e-02,-2.771365642547607422e-02,-1.935604214668273926e-02,-3.245592117309570312e-02,-3.474479913711547852e-02,-2.006067335605621338e-02,-1.791161298751831055e-02,-2.106288075447082520e-02,-1.756945252418518066e-02,-2.158695459365844727e-02,-6.099134683609008789e-03,-1.728078722953796387e-02,-1.624470949172973633e-02,-2.882888913154602051e-02,-1.800337433815002441e-02,-2.476897835731506348e-02,-2.961423993110656738e-02,-2.802664041519165039e-02
